@context,@type,name,brand,sku,mpn,description,url,image,itemCondition,offers,price,priceCurrency,availability,priceValidUntil,gtin14,date
https://schema.org,Offer,Cabbage Green (Price per Pcs/Approx. 400gms to 500gms),"{'@type': 'Brand', 'name': 'FFG'}",CA1,,"  Benefits of Eating Cabbage for Health-: 



Reduces the Risks of Cataracts:


Anti-Inflammatory Properties:


Boosts Your Immunity:


Aids in Weight Loss:

",https://fastandfresh.in/products/cabbage-green?variant=32604290547800,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/cabbage_501x.jpg?v=1598459350,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '10.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/cabbage-green?variant=32604290547800', 'sku': 'CA1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",10.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Cabbage Red (Price per Pc/Approx. 400gms to 500gms),"{'@type': 'Brand', 'name': 'FFG'}",CA2,,"
The health benefits of red cabbage 





Boasts powerful plant compounds




Helps fight inflammation




May strengthen your bones





May enhance gut health


",https://fastandfresh.in/products/cabbage-red?variant=32604290580568,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/redcabbge_499x.jpg?v=1598459350,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '24.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/cabbage-red?variant=32604290580568', 'sku': 'CA2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",24.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Capsicum Green (Price is per 500 Gm),"{'@type': 'Brand', 'name': 'FFG'}",CA3,,"Why capsicum is good to eat-:


Capsicums are an excellent source of vitamin A and C.


They are also a good source of dietary fibre, vitamin E, B6 and folate.



The sweetness of capsicums is due to their natural sugars


",https://fastandfresh.in/products/capsicum-green?variant=32604290613336,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/capsicumgreen_499x.jpg?v=1593016090,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '26.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/capsicum-green?variant=32604290613336', 'sku': 'CA3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",26.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Capsicum Red (Price per 250 gm),"{'@type': 'Brand', 'name': 'FFG'}",CA4,,"Health benefits of Red capsicum-:


Red bell peppers are packed with antioxidants. .


A great source of vitamin B6 and magnesium.



it helps to support healthy eyesight, especially night vision.


",https://fastandfresh.in/products/capsicum-red?variant=32604290646104,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/capsicumred_501x.png?v=1598459351,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '62.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/capsicum-red?variant=32604290646104', 'sku': 'CA4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",62.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Capsicum Yellow  (Price per 250 gm),"{'@type': 'Brand', 'name': 'FFG'}",CA5,,"Health benefits of Yellow capsicum-:


Red bell peppers are packed with antioxidants. .


A great source of vitamin B6 and magnesium.



it helps to support healthy eyesight, especially night vision.


",https://fastandfresh.in/products/capsicum-yellow?variant=32604290678872,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/capyellow_500x.jpg?v=1593016092,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '62.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/capsicum-yellow?variant=32604290678872', 'sku': 'CA5', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",62.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Carrot Black (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",,,"Amazing Health Benefits Of Carrot Black:-
Boosts eye health
Fights cholesterol and boosts heart health
Lowers Blood Pressure
Boosts skin health
Boosts immunity",https://fastandfresh.in/products/carrot-black-price-per-500gms?variant=37653890597055,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/CARROTBLACK_500x.jpg?v=1606710222,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '30.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/carrot-black-price-per-500gms?variant=37653890597055', 'sku': '', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",30.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Carrot Pink (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",CA6,,"Amazing Health Benefits Of Carrots:
Boosts eye health
Fights cholesterol and boosts heart health
Lowers Blood Pressure
Boosts skin health
Boosts immunity",https://fastandfresh.in/products/carrot-yellow-blr?variant=32604290809944,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/carrot_500x.jpg?v=1598459353,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '20.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/carrot-yellow-blr?variant=32604290809944', 'sku': 'CA6', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",20.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Carrot Red (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",CA7,,"


Red carrots also have lycopene, which helps prevent heart disease.



They boost your immune system . 


The vitamin C in carrots helps your body build antibodies that defend your immune system.

",https://fastandfresh.in/products/red-carrot-price-per-kg?variant=32630707224664,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/redcarrot_500x.jpg?v=1593016093,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '9.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/red-carrot-price-per-kg?variant=32630707224664', 'sku': 'CA7', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",9.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Cauliflower (Price per Pc/Approx. 650gms to 800gms),"{'@type': 'Brand', 'name': 'FFG'}",CA8,,"
Health Benefits of Cauliflower-:



High in Fiber. ...


Good Source of Antioxidants. ...


May Aid in Weight Loss. ...


High in Choline. ...


Rich in Sulforaphane. ...


Low-Carb Alternative to Grains and Legumes. ...


Easy to Add to Your Diet.

",https://fastandfresh.in/products/cauliflower?variant=32603124662360,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/cauliflower_501x.jpg?v=1598459345,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '12.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/cauliflower?variant=32603124662360', 'sku': 'CA8', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",12.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Celery (Price per Bunch/Approx. 300gms to 400gms),"{'@type': 'Brand', 'name': 'FFG'}",CE1,,"Healthy Benefits of Adding Celery to Your Diet-:


Celery is a great source of important antioxidants. ...


Celery reduces inflammation. ...


Celery supports digestion. ...


Celery is rich in vitamins and minerals with a low glycemic index. ...


Celery has an alkalizing effect.

",https://fastandfresh.in/products/celery?variant=32604290908248,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/celery_501x.jpg?v=1598459354,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '34.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/celery?variant=32604290908248', 'sku': 'CE1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",34.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Chappal Tinda (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",CHA1,,"Tinda/Indian Round Gourd: Health Benefits, Nutrition,-:


Augments Heart Function


Detoxifies The Kidneys


Enhances Digestive System


Strengthens Respiratory Processes


 ",https://fastandfresh.in/products/chappal-tinda-price-per-500gms?variant=37675827396799,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Chappaltinda_500x.png?v=1606893532,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '26.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/chappal-tinda-price-per-500gms?variant=37675827396799', 'sku': 'CHA1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",26.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Cherries  From Chile (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",CH1,,"
Cherries are small stone fruits that come in a variety of colors and flavors. There are two major categories — tart and sweet cherries
",https://fastandfresh.in/products/cherries-price-per-kg?variant=32901087232088,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/black-cherry01_500x.jpg?v=1607572535,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '490.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/cherries-price-per-kg?variant=32901087232088', 'sku': 'CH1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",490.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Chilli Green Thick Achari (Price per 250 gms),"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",CHIL3,,We Indians just love our Achar and cannot live without them accompanying our meals.,https://fastandfresh.in/products/chilli-green-thick-achari-price-per-250-gms?variant=33428923973720,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/CHILLYACHARI01_500x.jpg?v=1602904983,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '18.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/chilli-green-thick-achari-price-per-250-gms?variant=33428923973720', 'sku': 'CHIL3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",18.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
